TAG,Time,Value
R,23780,31803
B,23782,105
I,23784,49815
B,23787,171
R,23789,31790
B,23791,99
I,23794,49813
B,23796,193
R,23799,31773
B,23801,107
I,23803,49835
B,23806,172
R,23808,31782
B,23810,108
I,23813,49840
B,23815,175
R,23818,31776
B,23820,108
I,23822,49847
B,23825,164
R,23827,31802
B,23829,116
I,23832,49842
B,23834,169
R,23836,31779
B,23839,105
I,23841,49855
B,23844,179
R,23846,31797
B,23848,109
I,23851,49815
B,23853,176
R,23855,31780
B,23858,96
I,23860,49829
B,23863,191
R,23865,31799
B,23867,103
I,23870,49832
B,23872,171
R,23874,31785
B,23877,110
I,23879,49896
B,23881,177
R,23884,31780
B,23886,109
I,23889,49865
B,23891,167
R,23893,31810
B,23896,121
I,23898,49845
B,23900,176
R,23903,31794
B,23905,107
I,23908,49850
B,23910,172
R,23912,31836
B,23915,114
I,23917,49842
B,23919,176
R,23922,31813
B,23924,96
I,23926,49798
B,23929,183
R,23931,31802
B,23934,107
I,23936,49848
B,23938,172
R,23941,31779
B,23943,105
I,23945,49869
B,23948,190
R,23950,31765
B,23953,108
I,23955,49832
B,23957,165
R,23960,31761
B,23962,114
I,23964,49827
B,23967,170
R,23969,31757
B,23971,104
I,23974,49823
B,23976,168
R,23979,31786
B,23981,117
I,23983,49800
B,23986,170
R,23988,31757
B,23990,95
I,23993,49783
B,23995,188
R,23998,31762
B,24000,107
I,24002,49809
B,24005,177
R,24007,31744
B,24009,101
I,24012,49858
B,24014,191
R,24016,31748
B,24019,107
I,24021,49816
B,24024,169
R,24026,31769
B,24028,114
I,24031,49830
B,24033,169
R,24035,31775
B,24038,105
I,24040,49810
B,24043,168
R,24045,31794
B,24047,117
I,24050,49831
B,24052,172
R,24054,31771
B,24057,103
I,24059,49843
B,24061,178
R,24064,31797
B,24066,106
I,24069,49822
B,24071,177
R,24073,31765
B,24076,101
I,24078,49857
B,24080,191
R,24083,31766
B,24085,109
I,24088,49849
B,24090,166
R,24092,31784
B,24095,117
I,24097,49862
B,24099,170
R,24102,31776
B,24104,108
I,24107,49846
B,24109,166
R,24111,31828
B,24114,118
I,24116,49828
B,24118,183
R,24121,31774
B,24123,98
I,24125,49818
B,24128,187
R,24130,31783
B,24133,107
I,24135,49825
B,24137,182
R,24140,31754
B,24142,97
I,24144,49826
B,24147,188
R,24149,31786
B,24151,107
I,24154,49827
B,24156,169
R,24159,31746
B,24161,113
I,24163,49862
B,24166,174
R,24168,31756
B,24170,107
I,24173,49842
B,24175,170
R,24178,31780
B,24180,118
I,24182,49845
B,24185,179
R,24187,31766
B,24189,101
I,24192,49836
B,24194,182
R,24197,31790
B,24199,105
I,24201,49818
B,24204,175
R,24206,31775
B,24208,99
I,24211,49819
B,24213,182
R,24215,31762
B,24218,104
I,24220,49819
B,24223,170
R,24225,31754
B,24227,111
I,24230,49814
B,24232,182
R,24234,31768
B,24237,105
I,24239,49797
B,24242,166
R,24244,31780
B,24246,118
I,24249,49797
B,24251,175
R,24253,31742
B,24256,100
I,24258,49785
B,24260,175
R,24263,31768
B,24265,111
I,24268,49790
B,24270,178
R,24272,31748
B,24275,96
I,24277,49783
B,24279,182
R,24282,31722
B,24284,107
I,24287,49786
B,24289,172
R,24291,31716
B,24294,107
I,24296,49798
B,24298,179
R,24301,31735
B,24303,106
I,24305,49784
B,24308,169
R,24310,31771
B,24313,121
I,24315,49793
B,24317,170
R,24320,31736
B,24322,103
I,24324,49782
B,24327,173
R,24329,31756
B,24332,110
I,24334,49772
B,24336,177
R,24339,31764
B,24341,96
I,24343,49787
B,24346,181
R,24348,31761
B,24350,104
I,24353,49796
B,24355,180
R,24358,31734
B,24360,104
I,24362,49802
B,24365,184
R,24367,31744
B,24369,105
I,24372,49809
B,24374,165
R,24377,31766
B,24379,119
I,24381,49792
B,24384,172
R,24386,31751
B,24388,108
I,24391,49807
B,24393,171
R,24395,31765
B,24398,117
I,24400,49772
B,24403,176
R,24405,31723
B,24407,97
I,24410,49783
B,24412,184
R,24414,31717
B,24417,107
I,24419,49792
B,24422,176
R,24424,31708
B,24426,101
I,24429,49798
B,24431,184
R,24433,31724
B,24436,105
I,24438,49788
B,24441,164
R,24443,31719
B,24445,112
I,24448,49788
B,24450,180
R,24452,31725
B,24455,112
I,24457,49802
B,24459,176
R,24462,31765
B,24464,117
I,24467,49767
B,24469,178
R,24471,31727
B,24474,97
I,24476,49771
B,24478,190
R,24481,31730
B,24483,110
I,24486,49774
B,24488,177
R,24490,31729
B,24493,102
I,24495,49822
B,24497,186
R,24500,31709
B,24502,106
I,24504,49786
B,24507,168
R,24509,31734
B,24512,112
I,24514,49837
B,24516,172
R,24519,31742
B,24521,105
I,24523,49817
B,24526,175
R,24528,31783
B,24531,120
I,24533,49843
B,24535,173
R,24538,31758
B,24540,100
I,24542,49861
B,24545,185
R,24547,31752
B,24549,107
I,24552,49811
B,24554,180
R,24557,31763
B,24559,103
I,24561,49854
B,24564,187
R,24566,31737
B,24568,108
I,24571,49822
B,24573,176
R,24576,31755
B,24578,115
I,24580,49871
B,24583,175
R,24585,31743
B,24587,106
I,24590,49860
B,24592,172
R,24594,31776
B,24597,117
I,24599,49831
B,24602,176
R,24604,31746
B,24606,98
I,24609,49829
B,24611,183
R,24613,31805
B,24616,107
I,24618,49829
B,24621,173
R,24623,31750
B,24625,95
I,24628,49816
B,24630,189
R,24632,31752
B,24635,108
I,24637,49857
B,24639,170
R,24642,31755
B,24644,112
I,24647,49871
B,24649,181
R,24651,31763
B,24654,108
I,24656,49860
B,24658,171
R,24661,31780
B,24663,121
I,24666,49851
B,24668,176
R,24670,31760
B,24673,104
I,24675,49874
B,24677,176
R,24680,31820
B,24682,114
I,24684,49850
B,24687,178
R,24689,31744
B,24692,94
I,24694,49853
B,24696,188
R,24699,31767
B,24701,103
I,24703,49862
B,24706,171
R,24708,31758
B,24711,108
I,24713,49883
B,24715,182
R,24718,31776
B,24720,108
I,24722,49882
B,24725,167
R,24727,31776
B,24729,117
I,24732,49891
B,24734,176
R,24737,31762
B,24739,104
I,24741,49883
B,24744,173
R,24746,31781
B,24748,110
I,24751,49872
B,24753,173
R,24756,31782
B,24758,96
I,24760,49867
B,24763,189
R,24765,31778
B,24767,106
I,24770,49888
B,24772,173
R,24775,31770
B,24777,105
I,24779,49913
B,24782,183
R,24784,31770
B,24786,105
I,24789,49888
B,24791,166
R,24793,31755
B,24796,118
I,24798,49892
B,24801,178
R,24803,31761
B,24805,104
I,24808,49893
B,24810,176
R,24812,31790
B,24815,111
I,24817,49876
B,24820,177
R,24822,31752
B,24824,96
I,24827,49877
B,24829,190
R,24831,31754
B,24834,105
I,24836,49897
B,24838,174
R,24841,31740
B,24843,103
I,24846,49931
B,24848,185
R,24850,31749
B,24853,109
I,24855,49903
B,24857,168
R,24860,31773
B,24862,113
I,24864,49919
B,24867,177
R,24869,31760
B,24872,105
I,24874,49886
B,24876,171
R,24879,31777
B,24881,111
I,24883,49905
B,24886,178
R,24888,31747
B,24891,93
I,24893,49887
B,24895,183
R,24898,31758
B,24900,106
I,24902,49892
B,24905,172
R,24907,31766
B,24910,97
I,24912,49879
B,24914,184
R,24917,31750
B,24919,107
I,24921,49904
B,24924,164
R,24926,31755
B,24928,114
I,24931,49926
B,24933,176
R,24936,31758
B,24938,107
I,24940,49917
B,24943,173
R,24945,31791
B,24947,114
I,24950,49933
B,24952,175
R,24955,31756
B,24957,97
I,24959,49912
B,24962,186
R,24964,31783
B,24966,106
I,24969,49937
B,24971,177
R,24973,31758
B,24976,102
I,24978,49957
B,24981,187
R,24983,31762
B,24985,105
I,24988,49922
B,24990,162
R,24992,31763
B,24995,111
I,24997,49937
B,25000,172
R,25002,31734
B,25004,104
I,25007,49919
B,25009,170
R,25011,31791
B,25014,117
I,25016,49909
B,25018,175
R,25021,31758
B,25023,98
I,25026,49921
B,25028,184
R,25030,31770
B,25033,105
I,25035,49913
B,25037,172
R,25040,31759
B,25042,99
I,25044,49919
B,25047,186
R,25049,31751
B,25052,108
I,25054,49937
B,25056,164
R,25059,31765
B,25061,113
I,25063,49952
B,25066,178
R,25068,31765
B,25071,110
I,25073,49942
B,25075,167
R,25078,31810
B,25080,117
I,25082,49936
B,25085,178
R,25087,31759
B,25090,99
I,25092,49922
B,25094,181
R,25097,31811
B,25099,104
I,25101,49929
B,25104,178
R,25106,31744
B,25108,101
I,25111,49959
B,25113,190
R,25116,31758
B,25118,108
I,25120,49938
B,25123,167
R,25125,31768
B,25127,108
I,25130,49950
B,25132,175
R,25134,31742
B,25137,109
I,25139,49939
B,25142,169
R,25144,31782
B,25146,116
I,25149,49941
B,25151,169
R,25153,31774
B,25156,102
I,25158,49941
B,25161,171
R,25163,31764
B,25165,109
I,25168,49924
B,25170,176
R,25172,31741
B,25175,95
I,25177,49915
B,25180,184
R,25182,31752
B,25184,107
I,25187,49941
B,25189,166
R,25191,31753
B,25194,103
I,25196,49969
B,25198,183
R,25201,31745
B,25203,106
I,25206,49937
B,25208,167
R,25210,31772
B,25213,115
I,25215,49956
B,25217,174
R,25220,31770
B,25222,103
I,25225,49944
B,25227,173
R,25229,31793
B,25232,110
I,25234,49959
B,25236,174
R,25239,31768
B,25241,95
I,25243,49948
B,25246,182
R,25248,31781
B,25251,105
I,25253,49953
B,25255,178
R,25258,31752
B,25260,102
I,25262,50006
B,25265,181
R,25267,31785
B,25270,107
I,25272,49994
B,25274,164
R,25277,31772
B,25279,117
I,25281,49987
B,25284,173
R,25286,31763
B,25288,105
I,25291,49992
B,25293,170
R,25296,31800
B,25298,113
I,25300,49994
B,25303,176
R,25305,31744
B,25307,95
I,25310,49957
B,25312,188
R,25315,31792
B,25317,106
I,25319,49966
B,25322,173
R,25324,31744
B,25326,103
I,25329,49983
B,25331,187
R,25333,31753
B,25336,106
I,25338,49935
B,25341,164
R,25343,31763
B,25345,112
I,25348,49944
B,25350,176
R,25352,31741
B,25355,109
I,25357,49920
B,25360,169
R,25362,31753
B,25364,118
I,25367,49904
B,25369,179
R,25371,31744
B,25374,95
I,25376,49887
B,25378,182
R,25381,31760
B,25383,103
I,25386,49888
B,25388,170
R,25390,31728
B,25393,108
I,25395,49919
B,25397,188
R,25400,31736
B,25402,109
I,25404,49918
B,25407,166
R,25409,31716
B,25412,113
I,25414,49919
B,25416,178
R,25419,31744
B,25421,105
I,25423,49919
B,25426,168
R,25428,31754
B,25431,115
I,25433,49911
B,25435,177
R,25438,31738
B,25440,96
I,25442,49894
B,25445,178
R,25447,31749
B,25449,105
I,25452,49927
B,25454,174
R,25457,31736
B,25459,98
I,25461,49900
B,25464,184
R,25466,31720
B,25468,107
I,25471,49913
B,25473,162
R,25476,31751
B,25478,109
I,25480,49932
B,25483,180
R,25485,31739
B,25487,110
I,25490,49909
B,25492,166
R,25495,31756
B,25497,118
I,25499,49912
B,25502,173
R,25504,31735
B,25506,97
I,25509,49878
B,25511,181
R,25513,31744
B,25516,107
I,25518,49906
B,25521,176
R,25523,31734
B,25525,93
I,25528,49891
B,25530,189
R,25532,31717
B,25535,105
I,25537,49891
B,25540,172
R,25542,31733
B,25544,111
I,25547,49941
B,25549,176
R,25551,31714
B,25554,107
I,25556,49919
B,25558,167
R,25561,31740
B,25563,120
I,25566,49935
B,25568,177
R,25570,31726
B,25573,99
I,25575,49873
B,25577,175
R,25580,31763
B,25582,108
I,25585,49944
B,25587,173
R,25589,31743
B,25592,97
I,25594,49915
B,25596,185
R,25599,31718
B,25601,103
I,25603,49942
B,25606,165
R,25608,31742
B,25611,109
I,25613,49953
B,25615,181
R,25618,31734
B,25620,109
I,25622,49968
B,25625,170
R,25627,31737
B,25630,119
I,25632,49965
B,25634,176
R,25637,31727
B,25639,105
I,25641,49937
B,25644,168
R,25646,31740
B,25648,108
I,25651,49946
B,25653,173
R,25656,31730
B,25658,102
I,25660,49975
B,25663,187
R,25665,31756
B,25667,105
I,25670,49950
B,25672,178
R,25675,31743
B,25677,108
I,25679,50009
B,25682,185
R,25684,31735
B,25686,108
I,25689,49948
B,25691,163
R,25693,31736
B,25696,118
I,25698,49944
B,25701,181
R,25703,31732
B,25705,107
I,25708,49941
B,25710,174
R,25712,31759
B,25715,111
I,25717,49948
B,25720,174
R,25722,31715
B,25724,95
I,25727,49938
B,25729,186
R,25731,31724
B,25734,101
I,25736,49931
B,25739,173
R,25741,31719
B,25743,103
I,25746,49996
B,25748,182
R,25750,31720
B,25753,110
I,25755,49989
B,25757,167
R,25760,31739
B,25762,115
I,25765,49977
B,25767,180
R,25769,31742
B,25772,108
I,25774,49984
B,25776,174
R,25779,31744
B,25781,115
I,25784,49978
B,25786,173
R,25788,31730
B,25791,98
I,25793,49956
B,25795,184
R,25798,31744
B,25800,104
I,25802,49965
B,25805,172
R,25807,31747
B,25810,100
I,25812,49988
B,25814,185
R,25817,31735
B,25819,105
I,25821,49959
B,25824,166
R,25826,31734
B,25829,113
I,25831,49979
B,25833,177
R,25836,31710
B,25838,101
I,25840,49962
B,25843,164
R,25845,31774
B,25847,115
I,25850,49965
B,25852,175
R,25855,31734
B,25857,97
I,25859,49944
B,25862,180
R,25864,31773
B,25866,101
I,25869,49975
B,25871,173
R,25874,31727
B,25876,96
I,25878,49961
B,25881,183
R,25883,31712
B,25885,104
I,25888,50004
B,25890,167
R,25892,31732
B,25895,111
I,25897,50011
B,25900,178
R,25902,31745
B,25904,110
I,25907,49989
B,25909,167
R,25911,31748
B,25914,114
I,25916,49993
B,25919,170
R,25921,31738
B,25923,95
I,25926,49995
B,25928,181
R,25930,31767
B,25933,103
I,25935,50005
B,25937,174
R,25940,31735
B,25942,95
I,25945,49989
B,25947,194
R,25949,31764
B,25952,108
I,25954,49992
B,25956,171
R,25959,31758
B,25961,108
I,25964,50001
B,25966,176
R,25968,31752
B,25971,106
I,25973,49988
B,25975,162
R,25978,31756
B,25980,119
I,25982,49995
B,25985,177
R,25987,31713
B,25990,102
I,25992,49999
B,25994,175
R,25997,31757
B,25999,107
I,26001,49992
B,26004,173
R,26006,31719
B,26009,98
I,26011,49973
B,26013,184
R,26016,31750
B,26018,105
I,26020,50007
B,26023,168
R,26025,31765
B,26027,107
I,26030,50040
B,26032,182
R,26035,31767
B,26037,106
I,26039,50011
B,26042,167
R,26044,31778
B,26046,118
I,26049,50002
B,26051,172
R,26054,31752
B,26056,104
I,26058,50022
B,26061,174
R,26063,31788
B,26065,107
I,26068,50017
B,26070,172
R,26072,31741
B,26075,94
I,26077,50001
B,26080,184
R,26082,31763
B,26084,107
I,26087,50023
B,26089,172
R,26091,31742
B,26094,107
I,26096,50047
B,26099,186
R,26101,31725
B,26103,107
I,26106,50034
B,26108,165
R,26110,31746
B,26113,121
I,26115,50029
B,26117,172
R,26120,31742
B,26122,102
I,26125,50035
B,26127,179
R,26129,31789
B,26132,110
I,26134,49997
B,26136,171
R,26139,31733
B,26141,95
I,26144,50000
B,26146,186
R,26148,31774
B,26151,103
I,26153,50026
B,26155,174
R,26158,31761
B,26160,104
I,26162,50056
B,26165,183
R,26167,31733
B,26170,107
I,26172,50045
B,26174,168
R,26177,31771
B,26179,115
I,26181,50051
B,26184,174
R,26186,31760
B,26189,105
I,26191,50037
B,26193,176
R,26196,31777
B,26198,114
I,26200,50042
B,26203,172
R,26205,31734
B,26207,93
I,26210,50026
B,26212,185
R,26215,31741
B,26217,104
I,26219,50051
B,26222,175
R,26224,31761
B,26226,102
I,26229,50083
B,26231,187
R,26234,31732
B,26236,108
I,26238,50056
B,26241,165
R,26243,31740
B,26245,116
I,26248,50081
B,26250,184
R,26252,31742
B,26255,106
I,26257,50066
B,26260,171
R,26262,31787
B,26264,116
I,26267,50081
B,26269,185
R,26271,31755
B,26274,96
I,26276,50041
B,26279,180
R,26281,31775
B,26283,104
I,26286,50070
B,26288,178
R,26290,31770
B,26293,104
I,26295,50080
B,26297,189
R,26300,31771
B,26302,104
I,26305,50069
B,26307,172
R,26309,31770
B,26312,115
I,26314,50078
B,26316,179
R,26319,31757
B,26321,109
I,26324,50081
B,26326,170
R,26328,31792
B,26331,118
I,26333,50050
B,26335,175
R,26338,31750
B,26340,97
I,26342,50045
B,26345,183
R,26347,31777
B,26350,108
I,26352,50058
B,26354,172
R,26357,31754
B,26359,101
I,26361,50096
B,26364,187
R,26366,31744
B,26369,108
I,26371,50072
B,26373,166
R,26376,31760
B,26378,113
I,26380,50087
B,26383,177
R,26385,31772
B,26388,109
I,26390,50050
B,26392,171
R,26395,31776
B,26397,119
I,26399,50058
B,26402,172
R,26404,31755
B,26406,95
I,26409,50045
B,26411,181
R,26414,31766
B,26416,104
I,26418,50054
B,26421,171
R,26423,31744
B,26425,98
I,26428,50039
B,26430,187
R,26433,31728
B,26435,105
I,26437,50021
B,26440,162
R,26442,31730
B,26444,110
I,26447,50069
B,26449,172
R,26451,31738
B,26454,108
I,26456,50002
B,26459,170
R,26461,31736
B,26463,120
I,26466,49999
B,26468,172
R,26470,31719
B,26473,99
I,26475,49968
B,26478,178
R,26480,31736
B,26482,110
I,26485,49974
B,26487,174
R,26489,31701
B,26492,95
I,26494,49964
B,26496,185
R,26499,31730
B,26501,109
I,26504,49983
B,26506,169
R,26508,31729
B,26511,104
I,26513,50021
B,26515,190
R,26518,31723
B,26520,107
I,26522,49990
B,26525,163
R,26527,31740
B,26530,123
I,26532,50006
B,26534,176
R,26537,31736
B,26539,98
I,26541,49971
B,26544,176
R,26546,31756
B,26549,111
I,26551,49990
B,26553,175
R,26556,31745
B,26558,101
I,26560,50017
B,26563,184
R,26565,31739
B,26568,103
I,26570,49991
B,26572,167
R,26575,31742
B,26577,103
I,26579,50038
B,26582,180
R,26584,31708
B,26586,109
I,26589,49997
B,26591,163
R,26594,31727
B,26596,115
I,26598,50009
B,26601,174
R,26603,31712
B,26605,98
I,26608,49961
B,26610,167
R,26612,31732
B,26615,116
I,26617,49965
B,26620,177
R,26622,31707
B,26624,95
I,26627,49971
B,26629,186
R,26631,31720
B,26634,107
I,26636,49996
B,26639,176
R,26641,31724
B,26643,102
I,26646,50036
B,26648,189
R,26650,31698
B,26653,106
I,26655,50025
B,26657,169
R,26660,31728
B,26662,118
I,26665,50038
B,26667,175
R,26669,31702
B,26672,105
I,26674,49995
B,26676,167
R,26679,31741
B,26681,113
I,26684,50025
B,26686,174
R,26688,31693
B,26691,101
I,26693,50039
B,26695,184
R,26698,31743
B,26700,105
I,26702,50030
B,26705,167
R,26707,31698
B,26710,99
I,26712,50012
B,26714,179
R,26717,31696
B,26719,103
I,26721,50034
B,26724,164
R,26726,31749
B,26729,113
I,26731,50054
B,26733,173
R,26736,31721
B,26738,104
I,26740,50029
B,26743,168
R,26745,31728
B,26748,117
I,26750,50022
B,26752,177
R,26755,31729
B,26757,96
I,26759,49993
B,26762,186
R,26764,31732
B,26766,103
I,26769,50020
B,26771,175
R,26774,31723
B,26776,99
I,26778,50023
B,26781,184
R,26783,31729
B,26785,105
I,26788,50031
B,26790,166
R,26792,31746
B,26795,111
I,26797,50056
B,26800,170
R,26802,31713
B,26804,107
I,26807,50045
B,26809,165
R,26811,31740
B,26814,122
I,26816,50060
B,26819,176
R,26821,31725
B,26823,98
I,26826,50009
B,26828,177
R,26830,31763
B,26833,102
I,26835,50057
B,26837,172
R,26840,31721
B,26842,94
I,26845,50040
B,26847,188
R,26849,31739
B,26852,107
I,26854,50061
B,26856,168
R,26859,31742
B,26861,110
I,26864,50092
B,26866,177
R,26868,31734
B,26871,105
I,26873,50070
B,26875,174
R,26878,31783
B,26880,116
I,26882,50063
B,26885,178
R,26887,31711
B,26890,99
I,26892,50023
B,26894,176
R,26897,31741
B,26899,105
I,26901,50084
B,26904,176
R,26906,31723
B,26909,95
I,26911,50065
B,26913,186
R,26916,31740
B,26918,103
I,26920,50095
B,26923,168
R,26925,31739
B,26927,109
I,26930,50106
B,26932,175
R,26935,31721
B,26937,106
I,26939,50094
B,26942,161
R,26944,31768
B,26946,118
I,26949,50112
B,26951,172
R,26954,31750
B,26956,103
I,26958,50106
B,26961,169
R,26963,31779
B,26965,106
I,26968,50131
B,26970,177
R,26972,31751
B,26975,95
I,26977,50078
B,26980,188
R,26982,31749
B,26984,108
I,26987,50117
B,26989,173
R,26991,31743
B,26994,105
I,26996,50130
B,26999,180
R,27001,31736
B,27003,105
I,27006,50103
B,27008,161
R,27010,31766
B,27013,116
I,27015,50101
B,27017,169
R,27020,31742
B,27022,98
I,27025,50084
B,27027,172
R,27029,31792
B,27032,111
I,27034,50115
B,27036,177
R,27039,31745
B,27041,97
I,27044,50109
B,27046,190
R,27048,31781
B,27051,105
I,27053,50111
B,27055,179
R,27058,31772
B,27060,100
I,27062,50144
B,27065,179
R,27067,31738
B,27070,106
I,27072,50115
B,27074,159
R,27077,31772
B,27079,117
I,27081,50129
B,27084,171
R,27086,31743
B,27089,100
I,27091,50134
B,27093,170
R,27096,31779
B,27098,116
I,27100,50104
B,27103,175
R,27105,31749
B,27108,98
I,27110,50103
B,27112,187
R,27115,31757
B,27117,105
I,27119,50109
B,27122,169
R,27124,31747
B,27126,99
I,27129,50115
B,27131,180
R,27134,31749
B,27136,104
I,27138,50105
B,27141,156
R,27143,31750
B,27145,113
I,27148,50122
B,27150,174
R,27153,31752
B,27155,106
I,27157,50131
B,27160,166
R,27162,31759
B,27164,114
I,27167,50131
B,27169,177
R,27171,31757
B,27174,96
I,27176,50087
B,27179,180
R,27181,31757
B,27183,99
I,27186,50054
B,27188,175
R,27190,31750
B,27193,98
I,27195,50124
B,27198,184
R,27200,31715
B,27202,104
I,27205,50115
B,27207,162
R,27209,31751
B,27212,109
I,27214,50116
B,27216,178
R,27219,31759
B,27221,101
I,27224,50113
B,27226,169
R,27228,31770
B,27231,112
I,27233,50112
B,27235,172
R,27238,31753
B,27240,95
I,27243,50119
B,27245,178
R,27247,31768
B,27250,103
I,27252,50118
B,27254,171
R,27257,31745
B,27259,96
I,27261,50114
B,27264,186
R,27266,31756
B,27269,108
I,27271,50116
B,27273,175
R,27276,31734
B,27278,109
I,27280,50156
B,27283,179
R,27285,31708
B,27288,104
I,27290,50098
B,27292,164
R,27295,31762
B,27297,117
I,27299,50113
B,27302,173
R,27304,31720
B,27306,95
I,27309,50077
B,27311,179
R,27314,31730
B,27316,108
I,27318,50125
B,27321,173
R,27323,31717
B,27325,96
I,27328,50136
B,27330,189
R,27333,31725
B,27335,104
I,27337,50134
B,27340,168
R,27342,31732
B,27344,109
I,27347,50168
B,27349,174
R,27351,31731
B,27354,104
I,27356,50124
B,27359,169
R,27361,31758
B,27363,115
I,27366,50126
B,27368,178
R,27370,31728
B,27373,100
I,27375,50141
B,27378,178
R,27380,31760
B,27382,104
I,27385,50137
B,27387,178
R,27389,31729
B,27392,90
I,27394,50117
B,27396,184
R,27399,31736
B,27401,109
I,27404,50124
B,27406,169
R,27408,31737
B,27411,105
I,27413,50130
B,27415,175
R,27418,31729
B,27420,103
I,27423,50121
B,27425,160
R,27427,31734
B,27430,118
I,27432,50139
B,27434,170
R,27437,31754
B,27439,105
I,27441,50117
B,27444,173
R,27446,31741
B,27449,105
I,27451,50120
B,27453,182
R,27456,31705
B,27458,91
I,27460,50105
B,27463,188
R,27465,31739
B,27468,104
I,27470,50124
B,27472,172
R,27475,31717
B,27477,102
I,27479,50148
B,27482,178
R,27484,31723
B,27486,104
I,27489,50129
B,27491,165
R,27494,31739
B,27496,113
I,27498,50127
B,27501,172
R,27503,31704
B,27505,99
I,27508,50083
B,27510,174
R,27513,31736
B,27515,110
I,27517,50105
B,27520,175
R,27522,31697
B,27524,94
I,27527,50113
B,27529,177
R,27531,31705
B,27534,105
I,27536,50061
B,27539,177
R,27541,31679
B,27543,100
I,27546,50076
B,27548,182
R,27550,31693
B,27553,105
I,27555,50035
B,27558,163
R,27560,31690
B,27562,111
I,27565,50044
B,27567,173
R,27569,31693
B,27572,100
I,27574,50043
B,27576,165
R,27579,31704
B,27581,112
I,27584,50033
B,27586,172
R,27588,31669
B,27591,94
I,27593,50018
B,27595,177
R,27598,31699
B,27600,100
I,27603,50026
B,27605,174
R,27607,31665
B,27610,96
I,27612,50028
B,27614,185
R,27617,31673
B,27619,104
I,27621,50069
B,27624,166
R,27626,31699
B,27629,109
I,27631,50068
B,27633,167
R,27636,31680
B,27638,103
I,27640,50056
B,27643,162
R,27645,31697
B,27648,110
I,27650,50069
B,27652,171
R,27655,31676
B,27657,93
I,27659,50012
B,27662,169
R,27664,31689
B,27666,102
I,27669,50050
B,27671,169
R,27674,31656
B,27676,97
I,27678,50052
B,27681,182
R,27683,31691
B,27685,101
I,27688,50028
B,27690,164
R,27693,31655
B,27695,108
I,27697,50054
B,27700,175
R,27702,31653
B,27704,102
I,27707,50043
B,27709,170
R,27711,31683
B,27714,115
I,27716,50023
B,27719,165
R,27721,31668
B,27723,95
I,27726,50005
B,27728,179
R,27730,31696
B,27733,105
I,27735,50031
B,27738,171
R,27740,31660
